Row Labels,Sum of population
21040,26368
21042,42912
21043,115979
21044,93465
21045,59115
21046,31023
21047,33425
21048,26759
21050,28739
21051,173
21052,682
21053,7132
21054,16413
21056,329
21057,11044
21060,33635
21061,113683
21071,837
21074,33116
21075,57162
21076,22376
21077,256
21078,26548
21082,1442
21084,21309
21085,34842
21087,14341
21090,24949
21093,97999
21102,31796
21104,12062
21105,42
21108,46530
21111,10481
21113,79893
21114,68248
21117,118239
21120,13411
21122,102285
21128,33624
21130,482
21131,7783
21132,3155
21133,78996
21136,91856
21140,9379
21144,53567
21146,58504
21152,3996
21153,855
21154,14829
21155,5142
21156,757
21157,23543
21158,54779
21160,3909
21161,8852
21162,7962
21163,19155
21201,36277
21202,26799
21204,21766
21205,19895
21206,84757
21207,129399
21208,93576
21209,71287
21210,36190
21211,38638
21212,80846
21213,87520
21214,57324
21215,165497
21216,85807
21217,39268
21218,103094
21219,24615
21220,67948
21221,88734
21222,31289
21223,71141
21224,126969
21225,37719
21226,16103
21227,70893
21228,100416
21229,112668
21230,72584
21231,18869
21234,94671
21236,43959
21237,20100
21239,32560
21240,0
21244,74101
21250,7823
21251,1523
21252,5913
21286,50033
21401,58750
21402,7894
21403,65287
21405,874
21409,21587
21502,49554
21520,2423
21521,3331
21522,379
21523,749
21524,1033
21529,1047
21530,3290
21531,5737
21532,41992
21536,6895
21538,1192
21539,7375
21540,106
21541,3161
21542,1288
21543,380
21545,5242
21550,30895
21555,3445
21557,5170
21561,3003
21562,5033
21601,66433
21607,1600
21610,245
21612,1018
21613,45329
21617,10899
21619,4148
21620,28018
21622,1476
21623,4504
21624,230
21625,5970
21626,253
21627,25
21628,1414
21629,16661
21631,3060
21632,10437
21634,650
21635,4416
21636,1899
21638,12654
21639,11842
21640,3617
21641,327
21643,16367
21644,188
21645,2106
21647,588
21648,599
21649,2460
21650,628
21651,4605
21652,236
21653,184
21654,2564
21655,7989
21657,875
21658,4488
21659,649
21660,5024
21661,4208
21662,1199
21663,3802
21664,899
21665,350
21666,32904
21667,668
21668,3059
21669,364
21671,1250
21672,301
21673,6775
21675,136
21676,487
21677,1010
21678,1143
21679,505
21701,23412
21702,48679
21703,89696
21704,30665
21705,14
21710,9662
21711,2615
21713,18618
21714,162
21716,5430
21717,118
21718,186
21719,4137
21722,11962
21723,1699
21727,11790
21733,2445
21734,2101
21737,803
21738,6419
21740,169182
21742,71396
21746,825
21750,10305
21754,7220
21755,14799
21756,7764
21757,8084
21758,2695
21762,554
21766,1791
21767,2164
21769,23703
21770,11218
21771,32007
21773,9592
21774,13164
21776,15212
21777,3247
21778,1276
21779,1559
21780,3495
21781,110
21782,6688
21783,10744
21784,60354
21787,13094
21788,24161
21790,244
21791,8754
21793,15515
21794,2445
21795,19952
21797,23419
21798,5227
21801,60259
21802,242
21804,82884
21810,1276
21811,58796
21813,6341
21814,838
21817,13336
21821,2618
21822,3212
21824,544
21826,9780
21829,1077
21830,10828
21835,841
21837,6708
21838,3417
21840,984
21841,419
21842,18876
21849,8257
21850,3986
21851,15764
21853,22527
21856,2667
21861,891
21862,292
21863,6042
21864,1608
21865,342
21866,95
21867,133
21869,1135
21871,3201
21872,514
21874,4769
21875,13714
21890,976
21901,26419
21902,471
21903,15631
21904,11092
21911,29099
21912,886
21913,1147
21914,955
21915,4981
21916,53
21917,6729
21918,8824
21919,5513
21920,714
21921,77661
21930,101
22003,67952
22015,69353
22025,18307
22026,15219
22027,2568
22030,111424
22031,32478
22032,65017
22033,58008
22035,0
22039,41070
22041,59984
22042,88527
22043,64996
22044,30162
22046,33867
22060,16177
22066,38485
22079,52994
22101,47572
22102,60491
22124,44807
22125,1853
22134,8592
22150,69172
22151,44675
22152,33045
22153,50975
22172,19498
22180,27678
22181,39457
22182,52555
22185,0
22191,134393
22192,117869
22193,122021
22201,85215
22202,37111
22203,45185
22204,50266
22205,47451
22206,29461
22207,67420
22209,29048
22211,982
22213,5015
22214,0
22301,14830
22302,25915
22303,26570
22304,48740
22305,40080
22306,35482
22307,25394
22308,22406
22309,57201
22310,49586
22311,30942
22312,65161
22314,60354
22315,68064
22401,54953
22405,63899
22406,55803
22407,112616
22408,72932
22427,4807
22432,646
22433,160
22435,3830
22436,946
22437,1614
22438,1178
22443,13479
22448,1057
22454,2882
22460,4012
22469,5290
22473,8054
22476,752
22480,1180
22482,2944
22485,63177
22488,3055
22503,11305
22504,577
22508,21046
22509,73
22511,2746
22514,4203
22520,11621
22529,590
22530,273
22534,1755
22535,1179
22538,659
22539,3659
22542,1076
22546,32778
22548,180
22551,22160
22553,38299
22554,139497
22556,60213
22560,18015
22567,5238
22572,15926
22576,4747
22578,5636
22579,179
22580,5975
22601,75496
22602,33829
22603,29029
22610,1444
22611,18831
22620,6187
22623,1748
22624,5398
22625,4214
22627,1355
22630,52329
22637,5250
22639,686
22640,1408
22641,367
22642,7009
22643,321
22644,5682
22645,6383
22646,338
22650,2506
22652,2999
22654,1711
22655,43018
22656,2570
22657,28693
22660,4552
22663,4108
22664,9979
22701,79140
22709,2010
22711,199
22712,18775
22713,1555
22714,2425
22715,1827
22716,1391
22718,1114
22719,429
22720,1708
22722,725
22723,330
22724,2524
22726,1325
22727,14879
22728,3740
22729,3279
22730,313
22731,140
22732,189
22733,1624
22734,5229
22735,2609
22736,1464
22737,7619
22738,2342
22740,2141
22741,189
22742,4141
22743,586
22747,1438
22749,971
22801,44940
22802,67627
22807,9602
22810,1777
22811,1318
22812,23162
22815,16712
22820,601
22821,12488
22824,13083
22827,21651
22830,3908
22831,2189
22832,2919
22834,1397
22835,31124
22840,2996
22841,1636
22842,10577
22843,4159
22844,9546
22845,85
22846,4103
22847,1778
22849,11106
22850,1539
22851,15929
22853,8867
22901,73304
22902,54839
22903,67257
22904,11395
22911,45715
22920,7237
22922,4126
22923,12580
22931,1031
22932,12404
22935,2455
22936,12671
22937,3809
22938,2427
22939,6201
22940,2955
22942,17783
22943,1147
22946,305
22947,10926
22948,628
22949,2171
22952,1103
22958,3413
22959,4374
22960,24059
22963,33187
22964,461
22967,2401
22968,25559
22969,2297
22971,1940
22972,1183
22973,13625
22974,11516
22976,382
22980,68684
22989,183
23002,27411
23004,1681
23005,35213
23009,2790
23011,2497
23015,7537
23021,551
23022,1930
23023,387
23024,6044
23025,296
23027,3760
23030,5823
23032,599
23035,2440
23038,2013
23039,2272
23040,6939
23043,1980
23045,105
23047,5150
23050,631
23055,560
23056,1036
23059,80791
23060,88561
23061,13993
23062,4690
23063,9358
23064,353
23065,3439
23066,1060
23068,542
23069,5502
23070,905
23071,3551
23072,25234
23075,12507
23076,1672
23079,441
23083,3847
23084,2665
23085,992
23086,6685
23089,12788
23091,403
23092,641
23093,26840
23102,4054
23103,10294
23106,1579
23108,426
23109,5001
23110,1687
23111,61566
23112,72934
23113,51685
23114,47149
23115,291
23116,30066
23117,15987
23119,631
23120,12759
23123,3976
23124,8396
23125,618
23126,1133
23128,2724
23129,613
23130,777
23138,2003
23139,16471
23140,8797
23141,13173
23146,6797
23148,2103
23149,7059
23150,26882
23153,2684
23156,1852
23160,6805
23161,101
23163,592
23168,9040
23169,1567
23173,2492
23175,4128
23176,1390
23177,359
23180,921
23181,14546
23185,119765
23187,382
23188,99178
23192,14774
23219,6615
23220,77699
23221,37006
23222,24905
23223,36468
23224,87229
23225,100300
23226,35671
23227,31861
23228,93741
23229,65266
23230,12494
23231,92717
23233,31105
23234,92866
23235,64573
23236,40584
23237,44895
23238,42091
23250,0
23294,10286
23301,3950
23302,348
23303,1710
23304,91
23306,1585
23307,1243
23308,2329
23310,12408
23313,203
23314,14680
23315,2154
23316,894
23320,136906
23321,74118
23322,125366
23323,99047
23324,39306
23325,12830
23336,6380
23337,811
23347,1856
23350,7228
23354,365
23356,1485
23357,1650
23358,258
23359,1232
23389,359
23395,1615
23398,416
23401,430
23405,1810
23407,424
23408,190
23409,167
23410,3400
23413,1801
23414,223
23415,2752
23416,430
23417,8945
23418,2165
23420,6385
23421,5220
23422,643
23423,547
23426,94
23427,658
23430,22248
23432,1809
23433,813
23434,83039
23435,72856
23436,1152
23437,11401
23438,2070
23440,1941
23441,197
23442,2697
23451,74323
23452,154122
23453,66897
23454,164526
23455,120555
23456,113187
23457,8721
23459,2004
23460,2986
23461,357
23462,72475
23464,47062
23480,668
23486,239
23487,13705
23488,523
23502,46379
23503,80267
23504,24390
23505,43156
23507,68858
23508,43066
23509,32676
23510,3993
23511,6059
23513,35091
23517,9705
23518,60998
23523,17412
23551,1797
23601,41737
23602,108628
23603,10315
23604,11855
23605,22945
23606,31756
23607,61909
23608,113303
23651,1421
23661,21913
23662,26107
23663,24625
23664,16951
23665,10311
23666,135799
23669,46008
23690,6174
23691,206
23692,9798
23693,52103
23696,7865
23701,27915
23702,23980
23703,69234
23704,41776
23707,31940
23708,336
23709,116
23801,7861
23803,112195
23805,53294
23806,5689
23821,4182
23824,19440
23827,1031
23828,273
23829,6509
23830,1841
23831,38974
23832,95525
23833,4854
23834,63359
23836,29879
23837,6886
23838,41803
23839,515
23840,4060
23841,3765
23842,18377
23843,1791
23844,1367
23845,937
23846,2445
23847,10717
23850,2265
23851,29200
23856,2724
23857,1334
23860,55434
23866,4960
23867,3446
23868,19649
23872,6193
23874,1077
23875,18351
23876,951
23878,2807
23879,1717
23881,1580
23882,5471
23883,2996
23884,155
23885,7494
23887,929
23888,2503
23889,1529
23890,4272
23891,1331
23893,1124
23894,1751
23897,1283
23898,2603
23899,578
23901,26302
23909,3848
23915,3258
23917,9423
23919,6971
23920,8516
23921,2463
23922,7252
23923,7030
23924,13001
23927,6938
23930,9358
23934,1340
23936,21520
23937,5245
23938,1052
23942,1213
23943,238
23944,8832
23947,5024
23950,5763
23952,250
23954,3244
23958,5644
23959,2738
23960,5290
23962,778
23963,1541
23964,1879
23966,6112
23967,1285
23968,925
23970,14133
23974,12316
23976,597
24011,464
24012,74479
24013,22441
24014,44546
24015,31217
24016,23165
24017,40026
24018,77611
24019,74165
24020,1201
24053,6215
24054,18216
24055,9524
24058,842
24059,2355
24060,74847
24064,10138
24065,6782
24066,7954
24067,1276
24069,2215
24070,3759
24072,3525
24073,81219
24076,1594
24077,2596
24078,15331
24079,4633
24082,299
24083,4221
24084,23467
24085,1410
24086,306
24087,8984
24088,8657
24089,3060
24090,10363
24091,15283
24092,6713
24093,501
24095,7657
24101,12744
24102,3691
24104,9312
24105,1048
24112,21831
24120,5093
24121,28577
24122,4716
24124,6934
24127,9637
24128,2197
24130,20
24131,169
24132,448
24133,5746
24134,13278
24136,9301
24137,6796
24138,2788
24139,1515
24141,44605
24142,5928
24147,2613
24148,13654
24149,3923
24150,535
24151,35221
24153,60847
24161,1203
24162,5185
24165,4317
24167,551
24168,200
24171,13199
24174,5418
24175,19015
24176,1751
24179,9564
24184,9237
24185,1428
24201,46114
24202,27419
24210,19714
24211,21079
24216,7880
24217,1074
24219,29629
24220,1878
24221,1964
24224,7608
24225,2602
24226,3152
24228,12252
24230,16158
24236,6565
24237,2571
24239,308
24243,4976
24244,6354
24245,2410
24246,310
24248,1529
24250,3585
24251,18851
24256,7373
24258,3558
24260,12037
24263,21727
24265,1917
24266,20300
24269,692
24270,988
24271,5769
24272,1370
24273,16394
24277,12073
24279,11324
24280,1281
24281,6957
24282,1913
24283,4664
24290,3117
24292,898
24293,17916
24301,36577
24311,4306
24312,6248
24313,1453
24314,4208
24315,5721
24316,104
24317,10790
24318,1073
24319,14648
24322,296
24323,1376
24324,1516
24325,2897
24326,1258
24328,4637
24330,8661
24333,10216
24340,9676
24343,10301
24347,4231
24348,8139
24350,2555
24351,683
24352,1928
24354,24133
24360,13213
24361,14414
24363,850
24366,1615
24368,13606
24370,17480
24374,1299
24375,4141
24377,909
24378,2539
24380,4362
24381,10075
24382,14786
24401,94116
24411,277
24412,282
24413,121
24415,70
24416,22916
24421,10219
24422,15583
24426,28833
24430,6095
24431,7186
24432,751
24433,193
24435,3072
24437,1793
24439,3340
24440,4744
24441,15892
24442,154
24445,2773
24448,808
24450,27378
24457,308
24458,338
24459,1069
24460,1577
24464,246
24465,2112
24467,4787
24471,2319
24472,4903
24473,2464
24474,1224
24476,703
24477,28861
24479,906
24482,9917
24483,1540
24484,2046
24485,818
24486,5243
24487,826
24501,46227
24502,111664
24503,24345
24504,11018
24517,15477
24520,6480
24521,17133
24522,20329
24523,22533
24526,2463
24527,7174
24528,5246
24529,4687
24530,2463
24531,19844
24534,3750
24536,308
24538,10390
24539,356
24540,40560
24541,77425
24549,4217
24550,12225
24551,47015
24553,951
24554,10636
24555,3484
24556,7209
24557,21179
24558,6271
24562,901
24563,12308
24565,660
24566,2785
24569,1923
24570,25
24571,2247
24572,35422
24574,8980
24577,14289
24578,2699
24579,3068
24580,1620
24581,44
24586,11453
24588,26306
24589,5713
24590,13373
24592,30506
24593,4027
24594,4096
24595,1787
24597,2148
24598,4229
24599,1237
24601,172
24602,2081
24603,2191
24604,736
24605,10414
24606,196
24607,745
24609,15592
24612,362
24613,979
24614,9864
24620,7192
24622,2637
24628,690
24630,7205
24631,7320
24634,1520
24635,2472
24637,8920
24639,7837
24641,5754
24646,693
24649,1464
24651,14047
24656,8963
24657,545
24701,14959
24712,4398
24714,204
24715,1269
24716,1136
24719,588
24724,142
24726,1489
24729,256
24731,553
24733,2259
24736,1062
24737,631
24738,649
24740,52672
24747,6837
24801,6758
24808,1467
24811,320
24813,625
24815,575
24816,341
24817,1615
24818,3830
24822,2010
24823,630
24826,294
24827,1724
24828,1127
24830,315
24831,394
24834,902
24836,1290
24839,4176
24843,415
24844,4717
24845,742
24846,648
24847,644
24848,694
24849,364
24850,2522
24851,1098
24853,455
24854,735
24857,2577
24860,1232
24861,660
24862,749
24866,602
24867,832
24868,4430
24869,933
24870,4692
24871,499
24872,1677
24873,1526
24874,7394
24878,386
24879,991
24880,938
24881,661
24882,1248
24884,732
24887,77
24888,426
24892,2576
24894,1036
24898,408
24901,15427
24910,12522
24915,1069
24916,695
24918,4444
24920,683
24924,1102
24925,1160
24927,597
24931,905
24934,1121
24935,811
24938,3880
24941,1775
24944,879
24945,808
24946,3106
24951,3342
24954,9747
24957,767
24962,307
24963,11006
24966,2547
24970,10087
24974,821
24976,1609
24977,729
24981,722
24983,1349
24984,477
24986,10801
24991,933
25002,135
25003,4919
25005,572
25007,1233
25008,444
25009,2399
25011,2156
25015,9891
25019,1144
25021,628
25022,397
25024,1499
25025,394
25028,894
25030,719
25031,1643
25033,5948
25035,2258
25036,792
25039,1644
25040,1474
25043,2836
25044,626
25045,9749
25047,1052
25048,57
25049,1676
25051,370
25053,6514
25054,1155
25057,889
25059,1786
25060,1354
25061,1191
25062,618
25063,3791
25064,20723
25067,1940
25070,2081
25071,30863
25075,1012
25076,794
25081,3130
25082,2731
