RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
71030,3512,30310,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,73381,74182,74771,75831,76800,77550,78290,78782,79224,79533,80302,81170,82404,83348,84676,86006,87246,88472,89758,91551,93124,94558,95398,96780,98176,99582,100438,101237,102600,104412,106254,107601,109073,110493,111673,111917,112142,112785,113834,114664,115963,117486,119245,120150,120259,120124,119488,120347,121664,124102,125837,127627,128764,129485,130427,131702,133012,133995,134799,135609,136231,136750,137547,138663,140188,141796,143336,144748,145948,146964,147253,147422,147101,147431,147597,147552,147369,147432,148412,149195,150198,151352,152905,153546,153278,152273,151691,150657,149393,148151,146972,145666,144062,142529,141207,139134,137063,132692,126493,121690,116711,112068,105343,102551,99635,97465,94500,93324,91015,87417,85076,84508,82633,78714,73768,70043,67597,66156,64684,63534,61352,59898,59340,61474,63869,64809,63234,62242,60886,59991,58478,57355,56433,56150,56073,54766,53057,51485,50164,48458,47478,47889,48866,49198,49621,49643,49367,48545,48375,48786,49654,50341,51292,52006,52275,52493,52820,53822,55080,56628,58419,59465,60978,62153,64587,65868,67337,67712,67772,67674,67532,68402,68921,70161,71597,72872,73533,73773,74788,75714,75984,76056,76520,77713,79783,81523,83265,84014,84892,85867,87558,89461,91648,94041,96559,99090,100145,101193,102856,105487,107288,109388,112296,117312,122301,127129,130643,132947,136316,142324,149595,156177,161127,164827,167931,171481,170310,171136,171939,178270,183751,190691,199082,206938,213009,217670,221707,225499,229057,231047,232956,234928,237687,239139,240777,241966,242622,241232,240375,240874,244187,248208,249813,249128,247886,249431,252232,255590,258898,262445,265601,270447,277303,284478,290802,295025,299116,304180,308453,314264,319207,326164,330530,335267,341004,351284,359280,366961,369924,372134,371133,368232,366914,364774,365323,365308
71025,4877,30305,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,558454,562328,564460,569814,572886,577528,581064,586260,591701,597864,604375,609754,615535,620507,625371,628959,631734,632577,633775,635409,638389,640924,642937,644415,646790,649108,649703,650096,648742,649905,648284,647800,646814,649279,652433,654891,656953,659486,662715,665315,666268,668024,669249,670023,670851,670229,669918,669584,671674,675362,677428,678485,678313,678495,679377,683634,688184,693128,696063,700284,705115,709971,713808,717261,721757,725679,728706,731585,735712,739794,744131,747870,753193,755306,756606,754282,755632,756880,761220,762802,766581,770766,774406,776413,777613,778784,781585,783963,787151,789908,792435,795604,795547,794688,792781,792019,787843,778745,771221,768265,771480,773379,774337,774994,774833,771840,765635,756248,744537,734173,725688,719431,707721,699004,690623,687817,683813,680255,675770,669566,662440,658386,659816,667438,674388,675798,671102,666204,658774,652117,644364,642730,643415,645035,643418,640974,637970,636185,634723,632453,632266,631413,634115,633173,631310,629521,630693,635661,638882,641795,643578,644756,644194,642051,643970,649224,657423,663491,671560,679607,686565,691700,697413,703727,708188,711909,716431,723793,730902,740598,746983,753254,755105,756548,758416,759801,760093,760444,760498,763927,767472,772261,780104,789455,801466,810435,814900,814008,814226,815185,821423,824110,827807,830867,836888,842145,842864,839306,835043,833058,826780,826563,827010,835353,841611,846905,851058,850800,852990,854590,857631,859865,867765,874560,880150,883389,886743,890598,892007,892784,893296,893960,896203,897678,903019,907794,913135,915417,915685,914123,913710,915335,918420,914865,913223,911891,915218,916995,919391,922794,927414,933873,932634,927995,920442,922575,928668,935563,941720,948196,951455,955528,959636,968727,978067,986589,995477,1004688,1014641,1027719,1045225,1066751,1077272,1084301,1092629,1122693,1137593,1152952,1154463,1166063,1172172,1170938,1171325,1165648,1170137,1173407
71029,4904,30309,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,411713,413902,416198,420493,424632,428064,431252,433904,436767,439997,444092,448009,451748,454391,457189,459211,460535,462003,463292,463833,463129,463011,464684,467139,469244,470470,470370,471711,472954,476865,479252,482211,483238,485078,487002,488614,491378,495108,499258,499625,498498,497550,498054,498568,500345,500824,500988,500933,503140,506248,507183,507801,507590,507342,507301,508648,511374,513247,515429,517122,518999,520620,522649,526820,530713,536668,540040,542692,543593,545436,548335,551155,553758,555663,556297,555310,555843,556555,559875,561312,564135,566833,569258,570889,572643,574297,577985,580059,582171,582985,583422,584715,584340,584848,584063,583713,580744,576122,572172,571068,572539,573838,574861,575519,575785,574166,569541,561184,549808,540484,532956,529068,521735,516730,512348,511381,511855,511275,511722,508050,503731,500384,500323,504621,507445,508074,503275,499691,492611,489783,485305,486065,486130,487340,486430,484738,482462,480461,478777,476740,476406,475816,476520,475696,474239,473104,472909,475744,477685,481370,483685,485309,483291,479398,477937,479863,485409,490306,497281,503405,510111,514994,520517,525960,529887,532660,535812,542668,551892,562176,569626,575195,578012,579965,581769,584214,586730,589262,592410,597558,601856,604469,608937,614985,623894,630081,633403,633762,634794,634096,636302,636860,640952,644915,651388,656686,660278,660289,658633,655949,648080,645743,645379,652967,660150,665923,671382,672412,674760,675818,678644,682346,690672,698662,705230,708927,712192,714837,716450,718313,720400,724085,727735,730837,735529,738386,741949,741716,739922,736348,734617,736632,740482,738910,738206,735646,736319,736193,736451,738569,741234,746727,749354,748924,744505,743635,747028,753011,759219,765716,770152,774720,777148,782850,788433,794119,801164,808767,818285,829472,843447,861163,871978,881574,890942,917722,931517,947912,953386,966703,973746,971496,970172,963944,965919,967229
71026,5026,30306,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,395614,398841,400732,405131,408695,412772,416429,419054,421408,423679,426921,430071,433650,436905,440791,444347,447645,450656,453197,456085,457754,460007,461860,464583,466707,468700,469094,470285,471050,473344,474573,474729,474651,475145,477388,477569,477695,477417,478514,477957,477083,476456,476821,478587,480141,481682,482000,483129,484867,487426,489214,491961,495304,498740,501576,502583,504815,507001,509773,511622,513505,516028,518800,521905,523955,526854,528541,532284,535253,538136,540942,543645,547593,550116,552876,554504,557535,559989,564844,567284,569768,571031,572315,574641,576321,578172,578716,578768,579923,581500,582658,583280,583819,584357,583258,581756,578123,576006,573835,572737,572041,571955,573179,573589,571386,567914,561598,554545,,532958,524456,521476,517974,516692,515265,515113,516067,517747,519138,517963,516150,514921,515080,520706,524963,527177,522727,517545,511241,505308,500288,497823,497722,498327,498763,497617,495564,493496,493080,493405,494477,496344,500270,503705,503054,502204,503181,509694,512994,516734,518534,520569,521255,521109,523406,525408,527680,530357,536494,544550,551351,555547,560091,566746,575594,582971,590091,598281,606701,615442,621303,626048,629284,631007,633558,634363,634042,633337,633677,636949,641901,644734,649018,654020,662240,668183,670633,671604,673997,678822,687154,693574,699960,703283,708102,711169,712965,711585,708065,704643,697163,695589,696677,703642,709599,715983,722304,725784,729264,732114,737141,740775,748760,754887,760792,765929,768881,770567,771015,773484,776866,779766,781863,782295,784024,787675,791838,793814,796140,798045,801520,802825,806573,805568,805714,805310,808670,811637,811501,811083,813721,821204,825245,821799,814300,811890,817548,826310,834534,840757,844491,849790,856436,865460,873298,879978,889531,900443,911206,921557,933609,949551,959558,968982,979055,998480,1012160,1025825,1034453,1046852,1052592,1052800,1051146,1047074,1050463,1055726
71032,5210,30312,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,197583,198974,200523,203282,205952,208686,212026,214614,217551,220352,223590,225861,227321,229189,231062,232416,233227,234176,235709,237457,238949,240278,241020,241934,243292,245312,246961,249147,251774,255174,257180,258386,259186,260479,262117,263872,265466,267067,268325,268749,268893,269084,269267,269019,268527,268187,267693,267803,269078,271262,272583,273429,273053,272926,272445,273551,274953,275443,275188,274642,276245,277852,280065,282265,284714,287166,288398,290250,291407,294014,295320,297200,297275,297354,296732,297302,300219,302960,306210,307477,309843,311798,314168,315773,316900,317578,318608,319241,318809,318506,318218,318510,317507,316513,315316,313686,310802,307336,304152,302646,301508,300071,297189,294307,292015,289176,285453,280869,276927,273894,270200,266159,260889,257521,255715,254637,254908,255155,256417,255173,252197,249702,249054,250998,252246,251994,249071,246913,243647,239419,234085,230541,229226,228186,226369,223720,220721,218342,216233,212797,210126,208073,206958,205313,202947,201930,200976,201490,202914,204999,207369,209096,209852,210695,212078,214494,216682,217760,220809,223433,227522,230410,234734,238868,241962,244465,246754,250096,254109,258519,261241,263657,264727,265288,264521,264192,266472,268582,270793,271940,273769,275948,280076,284942,290316,294405,296387,297629,298029,299406,302466,305480,309654,313652,318161,322339,324594,325415,325761,327398,328244,332004,335994,343077,346847,350515,353985,358351,361505,364644,368581,374620,380650,385543,389223,393441,395251,396319,397282,401305,406741,411750,415824,418425,421374,424023,426819,427947,430144,431249,432827,433170,433834,431515,430096,429372,430670,430942,431081,432805,435544,439567,440439,439528,436897,437753,441152,444851,448767,452412,455121,458586,461857,467518,472333,477294,483781,491548,499977,508143,516075,525445,531585,536984,543510,560479,569389,577537,580796,589203,595468,593044,591392,586070,586576,587196
71046,5269,30327,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,834167,841198,848147,860903,869844,875939,881566,888092,896521,904514,911681,916241,923071,930222,938032,942827,946460,949785,953269,957637,961934,966121,971426,977943,986383,992279,996275,996407,996477,996129,996036,996294,998849,1000668,1005562,1007543,1012016,1015037,1019352,1021926,1024216,1027933,1030690,1034357,1031769,1028338,1021651,1018739,1020789,1026426,1032948,1038164,1041619,1039472,1036484,1036038,1040238,1044122,1045865,1051950,1060573,1068637,1072276,1075636,1081547,1093636,1102705,1112220,1121164,1129784,1137336,1140745,1149399,1152897,1155225,1149800,1149769,1149684,1151718,1149797,1148420,1151907,1156406,1160603,1161418,1161064,1162431,1161120,1161208,1161981,1166975,1172467,1174054,1173930,1172205,1171204,1166116,1143003,1122752,1109351,1118293,1126699,1128128,1124341,1118895,1112744,1105011,1090117,1073540,1058088,1045710,1034501,1016401,1003502,991804,986910,981277,975891,971403,962531,951233,942843,941535,949789,959999,964213,961465,953729,943823,934178,925025,922284,921395,920455,917425,914046,912267,913400,916104,915562,915743,917417,924053,923810,921258,920943,926236,935527,941317,943694,944967,946544,945113,941000,940220,946184,955558,963645,975384,985997,995264,999987,1008259,1017097,1021147,1021969,1024864,1038446,1049358,1060549,1064505,1072920,1078120,1082547,1086537,1087889,1082962,1075674,1071986,1078172,1082313,1086888,1095108,1111427,1126823,1138308,1143057,1145002,1149554,1148758,1155583,1156082,1164669,1168701,1174478,1177706,1180182,1176248,1171560,1166013,1156851,1152975,1149217,1158392,1163438,1165709,1166613,1166742,1169920,1169841,1167980,1168830,1178679,1188958,1196205,1199013,1204431,1212785,1220384,1223443,1226411,1227741,1232017,1232819,1241420,1253936,1265570,1271482,1268511,1264184,1262293,1263344,1269356,1264648,1262733,1260706,1265988,1272544,1277411,1283872,1292152,1303456,1299283,1288101,1270275,1268951,1274537,1282690,1291838,1301274,1309067,1318245,1329703,1350634,1370498,1386194,1399591,1414033,1428923,1449294,1478283,1516555,1526410,1527924,1530206,,1624057,1655176,1640636,1659905,1667851,1667134,1670794,1665709,1674735,1678294
71034,5328,30314,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,91527,91660,92076,93525,95576,96979,98601,99770,101892,103358,104502,105442,105738,106192,106607,107289,108064,108227,108160,108008,108278,108816,109746,110689,111751,113109,114293,115790,115829,117249,117851,119614,120190,121899,123585,125066,126126,126629,127829,129368,131851,133366,135194,136335,138547,140047,142051,144049,145737,147113,148585,152029,154250,156596,156292,157480,158805,161233,162885,163493,164006,165129,166168,166786,167249,167437,167925,168835,170159,171446,172372,173534,175067,176307,176937,176430,176068,176106,176788,176908,176596,176494,177132,177817,177717,176480,175661,175428,175510,174273,172714,170399,168433,165152,161961,158450,154739,150574,143834,140296,135456,132866,127810,124742,121544,117093,112289,107009,102522,97893,93754,89552,87568,86425,84537,80468,76917,76681,77227,77652,76438,74131,72510,70991,70407,68733,66932,64507,60786,58000,56720,56901,55733,54818,53438,52319,50403,49049,47877,47500,47374,47206,45588,43707,41571,40689,39705,39760,39964,41531,43721,45413,45301,44424,44653,46303,48844,49566,49593,48646,48471,47923,47574,48492,50946,52842,53525,53553,54122,54913,55018,54431,53811,53611,54111,54414,54129,53474,52542,51866,51210,51303,52266,53090,53442,53270,53908,54629,55338,56146,57571,59059,60493,61875,63668,64775,65164,65594,65956,67077,68035,69418,70439,71561,72524,73790,75532,78067,80675,82723,84119,85565,88078,90401,93258,95156,96998,99232,102484,107246,112141,117274,122608,128505,135306,141157,145134,147441,150227,153064,158430,163891,169382,171591,172820,174176,177137,180276,183534,186441,191566,198603,202895,204255,203977,205583,209180,211561,215423,218321,223100,227245,232531,238168,244646,251373,257900,264687,269879,274990,279708,286967,292661,298801,303977,309458,313729,319033,322947,325015,323380,322328,323429,325267,326726,326830
71027,5774,30307,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,315398,317430,318641,322297,325670,329826,334671,338504,343029,346423,350350,353657,357825,362457,366662,369336,371342,373152,373827,375432,377160,379672,382026,383214,384429,384794,386124,387570,389343,391479,392380,392987,392465,393617,394513,396035,398512,401117,402464,401657,400166,399305,398580,399154,398750,398409,397347,397617,398739,399900,400522,400730,400949,401880,402478,404107,404909,406479,407148,408718,411151,413926,416266,418161,420758,424210,426925,430317,433095,435893,438351,440985,444475,446953,449530,450134,449838,449214,449824,450319,450332,449068,448153,448902,450820,451931,452388,452354,452918,451766,451942,451701,452386,451635,450522,449924,447381,445686,443361,442686,442879,443597,444776,444645,442253,440081,435670,431564,,415026,407929,405485,404200,404667,406169,408029,409130,409378,408219,408335,407136,406757,403275,405179,407786,411277,408733,402999,398391,395071,393057,390983,390005,389433,389528,388308,387217,385470,385372,386170,387577,389576,390540,391552,388981,390448,395138,404431,409872,412529,412746,412519,412431,410210,409085,405371,406356,407318,412861,418613,424839,428733,431941,434521,439027,443371,450263,456692,458429,460617,464121,470858,474208,474840,474914,474777,474958,476041,478298,481439,485495,486687,486492,485407,487828,490705,494608,498204,500788,502871,506701,512294,518666,522091,524988,527843,529016,530009,527716,525772,518062,516300,518446,525027,530139,535823,540656,542490,541907,544145,547868,549640,554077,559444,567932,575999,584748,591103,597781,599196,601583,602046,605297,602961,600096,599516,603256,606180,607436,610411,612447,613701,612059,610855,608739,609276,609744,611165,611704,612544,615363,619048,622132,619238,613297,609765,612076,618555,625328,631275,637047,641735,646791,649817,651926,654495,662558,673350,685315,693985,701309,710061,716161,724379,733121,744668,754349,761429,767663,773434,775043,777132,777510,776299,774981,778045
71028,6245,30308,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,282780,286026,287648,291493,295105,299481,304702,309095,313630,317244,321102,325302,329353,332592,334927,336946,338149,338176,337684,338727,339457,342128,345505,350197,353092,353816,352381,351403,351145,354395,357055,359240,359379,360272,360790,361132,361627,364121,368481,371280,371560,368898,366322,364713,365159,365367,365746,365566,365422,365080,363990,365482,366787,368842,368588,367550,367083,366411,367308,367838,370551,372304,374909,376285,379193,380559,381021,382123,385083,387730,389777,392007,395250,398073,399173,399723,401121,403450,407006,408948,411240,414425,418628,420104,420389,419596,420142,420197,418818,418516,418958,419836,418356,415626,413267,411960,409662,404348,399928,396754,397165,395154,393253,389262,386656,383479,379561,373398,366021,360876,356564,353143,346899,342272,337196,335503,334761,334798,333433,330121,325406,322813,322735,326250,328026,327462,323862,321383,317290,311896,306367,303655,303544,303639,301066,297762,294875,293790,292901,290494,287919,286889,287561,287835,287150,285977,286663,288327,290843,293715,297123,298773,298655,297266,297679,299339,302122,304797,308965,312975,317179,321552,326834,332682,337146,340798,343696,347989,352579,358362,361847,364921,365660,366925,368501,371025,373362,375678,377751,380316,382661,385142,389717,394950,400600,403967,404951,404961,406352,411514,418605,423488,427160,430921,436237,439613,441894,442991,443778,444041,439822,439147,438691,444724,450519,456421,461448,463617,465781,467873,471272,476121,483853,490390,495578,498457,501397,503875,506516,508496,511206,513881,517194,520021,523986,527431,530434,531018,532634,534022,537257,539572,542730,541586,541738,542554,546758,548895,549517,550709,553280,557279,559416,559414,557783,559185,563681,570556,574988,579079,580370,583570,586898,592313,599222,606678,615213,621074,626688,631813,640855,652273,657589,660902,665575,,698006,705997,697823,700988,699540,693583,691084,685888,690213,692817
71070,6904,30354,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,87242,88045,88408,89506,90610,91596,92489,92941,93485,93966,94715,95686,96373,97176,97703,98307,98448,98705,99421,100241,101545,102483,103450,103921,104278,104271,104810,105431,106167,106722,106900,107461,107687,108481,109210,110259,111071,111991,112462,113133,113625,114269,115249,116100,116740,117490,117956,118751,119104,119907,120980,121916,122576,122547,122642,123700,124789,126520,127876,129331,129752,129768,129859,130596,131238,131683,131235,131035,130512,129670,129729,130381,131515,131268,129518,128033,127240,128163,128461,128221,128152,129140,129834,129534,128797,128248,128579,128835,129320,130109,130514,130507,129745,128730,127366,125479,124290,123979,123772,123484,122182,120245,118053,117312,116359,114954,111589,109380,104671,100351,94016,90589,88637,87389,86491,85172,85095,84003,83398,80939,78913,75465,74169,71920,70207,67506,64522,62302,59934,58473,56033,54646,52990,51936,51696,53267,54168,52847,50803,48449,48756,49113,51381,52148,53793,54274,56453,57113,57552,56466,56006,55489,54663,54610,55486,57176,57479,57580,57209,57539,57484,57856,58609,59570,61224,62872,63979,64379,64706,66427,67679,68813,69493,70700,71942,72286,71400,70220,69706,70324,70868,71041,70976,71193,72307,73553,74881,75921,77609,78819,79926,79838,80193,81403,82768,84212,84525,85973,86692,87425,86648,87327,88337,90409,92014,93649,94296,94467,95774,98108,100890,102543,103961,105742,107888,110323,110197,109248,107968,110149,113632,119375,124668,130130,133955,137326,139373,141096,143180,144974,146506,146567,147763,149775,152509,155699,158281,160163,160278,161026,163587,167291,167926,167315,166883,169211,171786,174809,178388,181950,184801,188648,193437,197782,200626,201847,203067,205643,209521,213915,217974,222692,227087,231172,235624,239717,245979,252385,259304,262769,263987,265775,267374,267144,266051,265082
71037,8120,30317,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,168406,171992,175844,182247,187813,193453,198488,203648,208255,213840,217842,220974,222859,227440,230396,234800,236985,240585,241697,243795,244809,246495,245635,245003,243952,244135,244801,246291,247471,248142,248291,250714,253728,257780,259994,260896,261230,261385,261631,261808,261280,262243,262154,261763,259965,258314,256956,257231,257373,259043,258782,261418,263494,266397,267260,269174,271059,273261,275235,278192,280148,282670,283162,284505,285352,287723,289601,291391,292806,294246,293885,292928,291299,290343,287976,287983,286842,288806,289680,291656,291119,290615,290403,292915,296344,300342,304095,306536,306840,304742,303819,304862,306243,306588,305746,306473,304251,302140,299147,298665,298188,298112,298498,298574,295592,291878,287604,285983,279928,274298,268354,265885,263682,260759,258709,257993,258157,256336,254572,253476,255559,257384,256019,255259,254415,253897,250262,245419,243218,241689,240820,238885,238117,236932,236169,234228,230074,226639,224962,226340,226937,227832,226772,225427,219679,216805,216669,221847,225021,227106,227694,227727,227988,228089,231166,232761,235794,238575,244708,251091,258187,262574,265784,267400,270169,272788,276836,279490,276790,274491,273720,278219,281486,284234,285719,284992,284165,285738,288680,292173,296643,300311,302182,302226,306786,312558,318820,321775,324305,326090,328422,331737,334804,336405,336785,339627,341884,344797,344838,345264,341526,341169,344299,349207,352647,355160,359156,361274,362945,365529,370379,372172,375739,379934,387496,395198,403623,409372,415223,415338,417618,417894,420924,422097,423615,426322,429495,432105,435409,439330,441438,441606,440340,440474,439167,439389,438932,439355,438571,438548,441234,444693,447759,445521,441954,439493,440632,445896,453744,461691,467494,471178,477035,481595,486079,489803,497375,504710,513220,519585,527043,533947,538854,541639,546207,552326,562197,568047,575684,580694,583280,584133,582442,580056,577432,582469
71033,9713,30313,zip,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,280503,286430,288591,292718,295637,299771,306639,310503,316958,322122,329830,333651,338125,340943,346566,352165,359401,363606,366600,366651,367329,367658,368966,367652,367489,368660,371668,373193,371400,368127,362418,358600,355561,354613,353131,352587,353734,356545,360724,362650,362878,361508,361380,360977,361185,360531,362313,363016,365664,368801,373229,375996,376291,374644,370812,366925,366799,364414,363262,357963,359844,361711,364469,367046,370679,376495,378119,376566,373688,373054,373924,378570,382473,384286,382053,379900,381673,382922,385722,385743,387558,387640,388565,386782,387413,387646,390580,391291,390710,390014,390392,390802,390300,389099,389669,386084,379581,374687,373994,376288,374577,372482,367673,362762,355542,349543,345083,341811,335108,327049,316994,308753,297261,288805,282880,279544,275997,270937,266563,261164,256759,253645,252554,252800,253846,253358,250472,246455,240111,237291,235343,236643,234632,232624,230716,228451,224374,219280,215842,213784,212317,210848,211276,210960,210396,209348,210020,210151,208544,206906,207003,208439,205834,201563,196741,196373,198711,200201,203188,205307,209677,211973,215568,218841,225027,229896,233783,235852,239415,243557,246978,249035,251294,253229,255115,256558,257434,258355,259062,262644,265270,268229,270047,273333,278110,282662,285163,286538,288644,291273,293784,294652,297227,300469,304425,307549,309942,311074,311942,312695,312119,314080,315576,320599,324058,328212,331484,333985,335783,337879,339326,342539,346985,351998,355448,357526,359493,360966,362411,363542,366973,370471,373871,375991,379365,382541,384542,384558,381111,377075,372033,372596,374071,375889,376352,375486,375883,376463,378689,379761,379768,379861,380537,380304,379429,379404,381587,384579,387887,391503,394292,396758,398158,402524,406857,411013,414210,418900,425012,431271,438521,447333,454239,459108,464362,473773,480242,486256,490600,494549,495923,492355,491790,488474,490210,491686
